symbol,close,volume,avg volume,total days,over 1%,over 2%,over 3%,over 4%,over 5%,rate001,rate002,rate003,rate004,rate005,year5CP,year2CP,year1CP,ytdCP,month6CP,month3CP,month1CP,day5CP,day30CP
COLB,38.77,400290,271665.8150793651,1260,554,161,42,12,4,0.4396825396825397,0.12777777777777777,0.03333333333333333,0.009523809523809525,0.0031746031746031746,0.8693977135197428,0.24127553307293337,-0.06616341778890034,-0.09135864967036261,-0.06542056074766345,-0.057181905285325844,-0.07270987801961251,-0.02563458155315396,-0.08690532265661793
CVCO,253.0,69192,48564.78650793651,1260,709,371,155,68,26,0.5626984126984127,0.29444444444444445,0.12301587301587301,0.05396825396825397,0.020634920634920634,3.4424934152765583,1.5816326530612246,0.7042775345234087,0.6838602329450915,0.476510067114094,0.22726170264370602,0.03540004092490283,0.01667671287924455,0.07248834251801609
CIVB,24.09,29925,19659.030278884464,1244,584,285,132,68,38,0.4694533762057878,0.22909967845659163,0.10610932475884244,0.05466237942122187,0.03054662379421222,2.7619464051471048,0.7449188022425358,0.09263593316279327,0.10917219564526741,0.060789537418261146,-0.013594300221112143,0.0029142381348876054,-0.03253012048192766,-0.037170263788968816
COF-H,25.53,27521,92640.28540772533,466,10,0,0,0,0,0.02145922746781116,0.0,0.0,0.0,0.0,0.13545391471420185,0.13545391471420185,0.013348575239047911,0.0014395939325234368,0.009354218887140631,-0.0029836290927268017,-0.01901640352124303,-0.007001166861143513,-0.008928571428571445
CNAC,10.12,389346,57033.723809523806,151,2,0,0,0,0,0.013245033112582781,0.0,0.0,0.0,0.0,0.04329896907216495,0.04329896907216495,0.04115226337448545,0.03794871794871787,0.025329280648429587,0.015045135406218513,0.004965243296921443,0.0029732408325073697,0.0029732408325073697
CIG.C,1.67,302,3268.8001672240803,949,356,267,188,142,101,0.37513171759747105,0.2813487881981033,0.19810326659641728,0.14963119072708114,0.10642781875658588,-0.7816279830009807,-0.3678791778644158,-0.3346613545816733,-0.09729729729729739,-0.24774774774774785,-0.0402298850574713,-0.03562972801293532,-0.029013314727600475,-0.13020833333333334
CZZ,6.73,992262,1288186.8174603174,1260,747,442,225,117,56,0.5928571428571429,0.35079365079365077,0.17857142857142858,0.09285714285714286,0.044444444444444446,-0.5259294740846141,-0.04452268726219536,-0.15568937398067992,-0.3351313436669531,-0.333828260331601,-0.12369791666666657,0.007485029940119867,-0.04809052333804807,-0.030259365994236304
CMDT,36.01,5065,4630.0415561450045,972,40,18,13,10,8,0.0411522633744856,0.018518518518518517,0.013374485596707819,0.0102880658436214,0.00823045267489712,-0.2928122545168893,0.025473081687573885,0.0072445525999272845,-0.036122003774140425,-0.029380053908355887,-0.01282965074839639,0.025049814972957454,0.009305454341611098,0.02040527176330891
CHK,4.49,15293319,27898277.81111111,1260,799,504,305,205,140,0.6341269841269841,0.4,0.24206349206349206,0.1626984126984127,0.1111111111111111,-0.8214690433683106,-0.3348148148148148,0.03218390804597714,0.09512195121951234,0.5016722408026756,-0.1332046332046331,0.013544018058690857,-0.03854389721627403,0.04176334106728553
CONN,35.35,212466,866686.9190476191,1260,935,605,404,279,190,0.7420634920634921,0.4801587301587302,0.32063492063492066,0.22142857142857142,0.15079365079365079,-0.2934239456326204,2.341209829867675,0.3781676413255362,-0.01394700139470014,0.0927357032457496,0.076103500761035,-0.10165184243964422,-0.022130013831258566,0.023154848046309823
CHUY,26.25,251648,216970.88333333333,1260,744,394,189,96,52,0.5904761904761905,0.3126984126984127,0.15,0.0761904761904762,0.04126984126984127,-0.26859849540261915,-0.076679563841013,0.2559808612440192,-0.040219378427787986,0.023391812865497134,-0.1421568627450981,-0.047186932849364815,0.047904191616766435,-0.047186932849364815
CERC,4.67,25482,281395.6970954357,721,525,450,381,313,264,0.7281553398058253,0.624133148404993,0.5284327323162274,0.43411927877947293,0.36615811373092927,0.16749999999999998,0.02188183807439817,4.626506024096385,0.4024024024024023,0.19437340153452679,0.08101851851851843,-0.046938775510204166,0.013015184381778656,0.19437340153452679
CEMB,48.39,16373,8109.680158730159,1239,68,6,1,0,0,0.05488297013720742,0.004842615012106538,0.0008071025020177562,0.0,0.0,0.15275216900361616,0.02656466784618718,-0.020050587179855816,-0.02758100979653358,-0.006106315199240868,0.012340978366154047,0.010972572746569464,0.009176225234619348,0.01477388304620908
CRNX,28.65,44601,182466.53846153847,52,45,38,34,26,23,0.8653846153846154,0.7307692307692307,0.6538461538461539,0.5,0.4423076923076923,0.16891064871481015,0.16891064871481015,0.16891064871481015,0.16891064871481015,0.16891064871481015,0.16891064871481015,-0.12545787545787546,-0.04848887412819664,-0.12385321100917443
CVIA,8.97,431704,531386.5476190476,84,62,35,23,13,10,0.7380952380952381,0.4166666666666667,0.27380952380952384,0.15476190476190477,0.11904761904761904,-0.6338775510204081,-0.6338775510204081,-0.6338775510204081,-0.6338775510204081,-0.6338775510204081,-0.5228723404255319,-0.25498338870431886,-0.09849246231155766,-0.2835463258785942
CRBN,119.99,18278,9973.276329509907,923,38,9,1,0,0,0.041170097508125676,0.009750812567713976,0.0010834236186348862,0.0,0.0,0.367307683542169,0.3002817511920242,0.10733355850992163,0.029223814792894303,0.053258967053069296,0.048313821422330955,-8.333333333337597e-05,-0.0017470881863561394,0.02075712462781793
CIM,18.13,906479,1373025.7928571429,1260,267,46,9,5,3,0.2119047619047619,0.03650793650793651,0.007142857142857143,0.003968253968253968,0.002380952380952381,1.7852029372906872,0.38420192704118244,0.07215933955457772,0.08209088847241947,0.10548106413985285,0.012085857035196915,-0.011013588335088123,-0.0036107431975686373,-0.009435766307703371
CDR-C,22.15,4248,21813.97142857143,279,42,7,3,1,1,0.15053763440860216,0.025089605734767026,0.010752688172043012,0.0035842293906810036,0.0035842293906810036,-0.025049407767033127,-0.025049407767033127,-0.011853299250079295,-0.05185476897788665,0.10409387040978584,0.06592877767083721,-0.02936021034180551,0.004079782411604708,-0.039045553145336316
CPST,1.0,968162,380196.84206349205,1260,886,630,410,291,191,0.7031746031746032,0.5,0.3253968253968254,0.23095238095238096,0.15158730158730158,-0.9572649572649573,-0.2592592592592593,0.49253731343283574,0.28700128700128696,-0.14529914529914525,-0.31972789115646255,-0.1304347826086956,0.02040816326530614,-0.16666666666666663
CHAP,17.62,7384,61935.60805860806,256,71,43,26,19,14,0.27734375,0.16796875,0.1015625,0.07421875,0.0546875,-0.2898740554156171,-0.2898740554156171,-0.24215053763440855,-0.2541798941798941,-0.010112359550561782,-0.0677248677248676,-0.031868131868131776,-0.00508187464709203,0.05194029850746275
CRM,159.03,4607671,4997382.692857143,1260,526,186,58,23,12,0.4174603174603175,0.14761904761904762,0.046031746031746035,0.018253968253968255,0.009523809523809525,2.0635715661722216,1.2204691426975705,0.7173866090712744,0.5231299683938321,0.4088412473423105,0.17695381882770866,0.03947970455585327,0.0015745056052399546,0.09660736450144801
CPT,93.57,1024505,606550.0293650794,1260,403,77,8,3,1,0.3198412698412698,0.06111111111111111,0.006349206349206349,0.002380952380952381,0.0007936507936507937,0.9229741671633201,0.16100598184229808,0.058071227857906055,0.049846679973476,0.13207410203548298,0.03618852717710881,-0.01219319081551862,0.010877984855736112,-0.005739022697882688
CHCI,2.4158,26514,49846.12063492063,1237,805,660,519,394,296,0.650767987065481,0.5335489086499596,0.4195634599838319,0.3185125303152789,0.2392886014551334,-0.8093291239147593,0.27860696517412936,0.5193710691823898,0.5289873417721518,0.5585806451612902,-0.06725868725868722,-0.17829931972789115,-0.07440613026819921,-0.1463604240282686
CAAS,3.53,99,58969.55634920635,1259,768,464,265,151,83,0.6100079428117554,0.36854646544876885,0.21048451151707703,0.1199364575059571,0.0659253375694996,-0.5177661507356457,-0.1493975903614459,-0.34386617100371747,-0.2721649484536082,-0.24733475479744146,-0.13902439024390242,-0.14876172562637147,-0.04076086956521749,-0.05866666666666672
CNS,40.61,78107,134535.50873015873,1260,581,190,56,23,10,0.46111111111111114,0.15079365079365079,0.044444444444444446,0.018253968253968255,0.007936507936507936,0.4560252411172063,0.03772451876515642,0.0846050712832045,-0.1270946718598192,0.013673737338438786,0.003134641368867481,-0.040179626565823745,-0.019792420951001696,-0.0349334600760456
CTHR,0.8729,10877,60048.37777777778,1260,812,631,458,332,226,0.6444444444444445,0.5007936507936508,0.3634920634920635,0.2634920634920635,0.17936507936507937,-0.8754778887303852,-0.26647058823529407,-0.008068181818181813,-0.32333333333333336,-0.3628467153284672,-0.17650943396226418,-0.13574257425742575,0.001032110091743133,-0.1271
CODA,6.03,16872,22238.754473161032,958,407,342,289,247,203,0.42484342379958245,0.3569937369519833,0.30167014613778703,0.2578288100208768,0.21189979123173278,3.307142857142858,2.1904761904761907,0.5421600470576201,0.2562500000000001,0.7179487179487182,0.5785340314136127,0.42103030588678886,-0.016313213703099454,0.4357142857142857
CSSE,10.2,2017,46135.92170818505,281,183,154,102,70,54,0.6512455516014235,0.5480427046263345,0.36298932384341637,0.2491103202846975,0.19217081850533807,0.15064413509915844,0.15064413509915844,0.4906832298136644,0.17477684998560325,0.5161649944258638,0.11333049543207042,-0.002932551319648205,0.04830421377183955,0.12458654906284443
CMRE,6.49,986540,380483.0468253968,1260,742,383,207,110,54,0.5888888888888889,0.30396825396825394,0.16428571428571428,0.0873015873015873,0.04285714285714286,-0.4732741409255442,-0.20277126045671753,0.10104505971769817,0.12657964171642838,0.08712038727616882,-0.16755383964188134,-0.0859154929577464,-0.053935860058309054,-0.0702005730659026
CTDD,23.8,80597,143279.6573816156,359,24,5,1,0,0,0.06685236768802229,0.013927576601671309,0.002785515320334262,0.0,0.0,-0.003884015268197969,-0.003884015268197969,-0.045916281158049126,0.08626198083067095,0.08428246013667433,0.0744920993227992,-0.01734104046242767,-0.008333333333333304,0.058718861209964425
CBD,21.48,534542,614169.7349206349,1260,599,285,125,46,17,0.4753968253968254,0.2261904761904762,0.0992063492063492,0.03650793650793651,0.013492063492063493,-0.5150212460431784,0.28493491577335384,-0.07299115716425053,-0.09523608946548162,0.10736490457483988,0.08814589665653506,0.060217176702862724,0.030710172744721716,0.050366748166259225
CHMG,42.43,12253,6657.572226656025,1231,591,296,122,68,41,0.4800974817221771,0.2404549147034931,0.09910641754670999,0.05523964256701868,0.03330625507717303,0.43658118732097756,0.5246082479042474,-0.04444039069168287,-0.12369835231332901,-0.0749158964900003,-0.16240433188765993,0.027938212264516586,-0.003288700963119581,-0.007192763247179314
CRL,134.54,672037,427736.84285714285,1260,502,158,46,18,10,0.3984126984126984,0.1253968253968254,0.03650793650793651,0.014285714285714285,0.007936507936507936,1.908344141807177,0.610293237582286,0.258206303189002,0.21590600994125608,0.2670936146166885,0.20967451897140796,0.10486983657715362,0.044970873786407704,0.11070750433418639
CGVIC,100.1,11,18929.2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004997501249375028,0.0004997501249375028,0.0004997501249375028,0.0004997501249375028,0.0004997501249375028,0.0,0.0,0.0004997501249375028,0.0004997501249375028
CIL,40.21,107,3477.773291925466,576,12,3,2,0,0,0.020833333333333332,0.005208333333333333,0.003472222222222222,0.0,0.0,0.2501165863516245,0.2328531920503811,0.05194862953670836,0.0024506565416076067,0.014228457419304478,0.0359904259129006,0.003992499394508388,0.0014943960149440168,0.03411738685403023
CGC,48.64,9778962,921426.7493285587,1112,576,365,246,179,135,0.5179856115107914,0.32823741007194246,0.22122302158273383,0.16097122302158273,0.12140287769784172,13.739393939393942,14.965338410030855,4.636152954808805,0.8794435857805256,0.9463785514205684,0.5874673629242819,0.12592592592592586,-0.07352380952380952,0.4411851851851852
CDR-B,24.75,2474,17007.477671451357,1239,163,18,2,0,0,0.13155770782889428,0.014527845036319613,0.0016142050040355124,0.0,0.0,0.548171593709732,0.10921884103437464,0.051973885545241225,0.03538723482582487,0.11823973252609231,0.08172131362488097,0.002024291497975737,0.006731883910594137,0.009515962588766018
CFMS,1.06,200899,410596.7448107448,819,621,457,303,222,150,0.7582417582417582,0.557997557997558,0.36996336996337,0.27106227106227104,0.18315018315018314,-0.944935064935065,-0.8888888888888888,-0.7005649717514124,-0.548936170212766,-0.26388888888888884,-0.1451612903225806,-0.09401709401709392,-0.12396694214876026,0.16791538122520944
CEZ,27.12,1626,7272.764415156507,571,24,1,0,0,0,0.04203152364273205,0.0017513134851138354,0.0,0.0,0.0,0.20092992361341755,0.11045142798648794,0.007369547129442509,-0.07737842113320519,-0.06418865294235371,0.04293652777510728,-0.0179357095523134,-0.007847226033035084,0.009679821295606909
CYD,17.27,62924,59137.3373015873,1260,691,320,148,81,41,0.5484126984126985,0.25396825396825395,0.11746031746031746,0.06428571428571428,0.03253968253968254,0.024609616023541673,0.8357107931716236,-0.1218926848118451,-0.21889840704122154,-0.08484887023612711,-0.1815165876777252,-0.15384615384615388,-0.022083805209513054,-0.09628466771323914
CUR,1.07,28965,189580.76428571428,1260,910,691,523,377,301,0.7222222222222222,0.5484126984126985,0.4150793650793651,0.2992063492063492,0.2388888888888889,-0.9696281578200397,-0.7412521461562643,-0.1893939393939394,-0.4729064039408866,-0.347560975609756,-0.06140350877192969,-0.09322033898305075,0.0,-0.09322033898305075
CWK,16.99,1280711,1401015.5853658537,41,20,8,3,1,1,0.4878048780487805,0.1951219512195122,0.07317073170731707,0.024390243902439025,0.024390243902439025,-0.04604154969118475,-0.04604154969118475,-0.04604154969118475,-0.04604154969118475,-0.04604154969118475,-0.04604154969118475,-0.056111111111111195,-0.05558643690939411,-0.04764573991031398
CCOI,55.8,320605,384607.51666666666,1260,685,267,98,35,18,0.5436507936507936,0.2119047619047619,0.07777777777777778,0.027777777777777776,0.014285714285714285,1.117606876529857,0.6268648448501563,0.16356417640300186,0.29063296526393206,0.3420752620413975,0.04799556761731249,0.02479338842975196,0.006311992786293855,0.058823529411764594
CCMP,103.17,232187,157073.82301587303,1260,631,199,65,23,7,0.5007936507936508,0.15793650793650793,0.051587301587301584,0.018253968253968255,0.005555555555555556,1.766470919475505,0.9809147114166122,0.3275788189605586,0.07770845150311964,-0.013036112144812137,-0.02485822306238181,-0.08908705633056686,-0.01733498428421748,-0.05339939443985681
CVM,4.05,1460466,148767.11428571428,1260,850,674,495,376,283,0.6746031746031746,0.5349206349206349,0.39285714285714285,0.2984126984126984,0.2246031746031746,-0.9047058823529412,-0.4,1.4999999999999998,1.1774193548387093,1.9136690647482018,2.715596330275229,0.7920353982300886,0.051948051948051875,2.4322033898305087
CTT,11.43,639768,169659.58526490067,1208,565,187,51,13,6,0.46771523178807944,0.15480132450331127,0.042218543046357616,0.01076158940397351,0.004966887417218543,0.04418844723787936,0.07025478243770886,-0.05935990387859744,-0.09941852219543335,-0.06952890321635291,-0.08721380599100792,-0.06731946144430853,-0.015503875968992224,-0.05511420470045554
COT,16.15,2287784,775000.6182539683,1260,540,220,99,47,28,0.42857142857142855,0.1746031746031746,0.07857142857142857,0.0373015873015873,0.022222222222222223,1.3426507492130721,0.13206224589934099,0.09562834115763476,-0.016047863331180665,0.12683328449226206,-0.010956035005419978,0.06249999999999996,0.07237715803452842,0.015059332260659655
CCB,17.0,23487,70840.34615384616,52,22,13,7,5,4,0.4230769230769231,0.25,0.1346153846153846,0.09615384615384616,0.07692307692307693,0.036585365853658625,0.036585365853658625,0.036585365853658625,0.036585365853658625,0.036585365853658625,0.036585365853658625,0.036585365853658625,0.009501187648456066,0.053283767038413844
CBNK,12.72,35882,386687.6666666667,3,2,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.0062500000000000056,-0.0062500000000000056,-0.0062500000000000056,-0.0062500000000000056,-0.0062500000000000056,-0.0062500000000000056,-0.0062500000000000056,-0.0062500000000000056,-0.0062500000000000056
CLGN,5.2,1080,3439.202614379085,131,50,42,39,35,27,0.3816793893129771,0.32061068702290074,0.29770992366412213,0.26717557251908397,0.20610687022900764,-0.718386135932846,-0.04587155963302752,-0.29347826086956524,-0.4222222222222222,-0.22388059701492538,-0.13621262458471753,-0.05119877385687694,0.01960784313725501,-0.028037383177569996
CTWS,69.37,65869,38430.67301587301,1260,571,200,61,18,9,0.4531746031746032,0.15873015873015872,0.048412698412698414,0.014285714285714285,0.007142857142857143,1.4453782105062785,0.423888568455234,0.18970035397744434,0.23263305844745452,0.15555229802821507,0.07510050492683383,0.012317970285687771,0.005070993914807426,0.009970124568320539
CBSHP,25.75,5945,17996.457486136784,1080,184,53,20,6,3,0.17037037037037037,0.049074074074074076,0.018518518518518517,0.005555555555555556,0.002777777777777778,0.31318591652727357,0.02202818019448302,0.03600885133775898,0.03132835091597976,0.03042041152790343,0.007670032088909819,0.005070237821085758,-0.0020269510857558785,0.010596546310832008
C-L,25.59,10998,69121.07308684436,1163,28,2,1,1,1,0.02407566638005159,0.0017196904557179708,0.0008598452278589854,0.0008598452278589854,0.0008598452278589854,0.3962548287828193,0.05358936776403553,0.032233601845838566,0.039360868205467754,0.0016478849533621692,-0.004559034044936843,-0.009674922600619196,-0.0019500780031201524,-0.006599378881987644
CTBI,46.35,20451,41087.43650793651,1260,554,171,52,18,6,0.4396825396825397,0.1357142857142857,0.04126984126984127,0.014285714285714285,0.004761904761904762,0.4730184961545795,0.330986279498504,0.022903324049593804,-0.007541400619242697,0.029823785707778928,-0.07149954326191116,-0.05266449607269641,0.0010799136069115393,-0.0677926899661509
CVX,122.28,5202877,7134039.00952381,1260,346,86,31,14,6,0.2746031746031746,0.06825396825396825,0.024603174603174603,0.011111111111111112,0.004761904761904762,0.2272844975540625,0.29294621077307137,0.0792881358624994,-0.014198508237585594,0.11087289099491629,-0.017568554480837058,0.020190221925579857,-0.0027727939977165504,0.03803056027164689
CLLS,28.22,60510,185603.94588500564,887,497,309,166,97,63,0.560315670800451,0.3483652762119504,0.1871476888387824,0.10935738444193913,0.07102593010146561,-0.2819338422391857,0.1301561874249099,0.02730251183108846,-0.06214689265536726,-0.11341501727929625,0.010021474588403636,-0.04597701149425286,-0.03521367521367525,-0.002826855123674977
CXW,24.33,686874,1024381.1634920635,1260,540,196,87,33,23,0.42857142857142855,0.15555555555555556,0.06904761904761905,0.02619047619047619,0.018253968253968255,-0.00019724838502897183,0.9884436525903707,0.017212761776547653,0.14328408706439602,0.28520038666941333,0.06403915034309021,-0.03652722117501715,0.008175628918438404,-0.019750042304252244
CNXN,38.89,79578,49345.44761904762,1260,687,319,126,49,24,0.5452380952380952,0.25317460317460316,0.1,0.03888888888888889,0.01904761904761905,1.7495174734698784,0.5068095081268525,0.402958152958153,0.47983257229832565,0.5675130995566305,0.1633263535746336,0.013024225058609012,-0.01792929292929295,0.0049095607235141525
CELP,7.2,2266,36863.159359190555,1186,756,516,342,234,176,0.6374367622259697,0.4350758853288364,0.28836424957841483,0.1973018549747049,0.14839797639123103,-0.42881169032073807,-0.03725296178429117,0.03128222756961154,0.2989355944434422,0.3740720242752726,0.044340977329097926,-0.09999999999999998,-0.00414937759336103,-0.08975979772439949
CHRS,16.5,483916,453793.05810397555,981,731,507,361,257,174,0.745158002038736,0.5168195718654435,0.36799184505606525,0.2619775739041794,0.17737003058103976,0.3084853291038859,-0.4268843348384856,0.2222222222222222,0.7277486910994763,0.4732142857142858,0.11864406779661017,-0.18518518518518517,0.024844720496894318,-0.13157894736842105
CRVS,8.58,66732,86118.89622641509,636,470,333,238,158,115,0.7389937106918238,0.5235849056603774,0.3742138364779874,0.24842767295597484,0.18081761006289307,-0.39789473684210525,-0.47968465736810184,-0.4687306501547987,-0.23187108325872874,-0.2325581395348837,-0.23118279569892475,-0.15882352941176464,-0.03050847457627114,-0.09968520461699888
CLTL,105.46,6,17830.31818181818,166,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.019097693646438953,0.019097693646438953,0.01433105703568332,0.012635377328144362,0.0088554665789123,0.004862329287267964,0.0015889040740715867,0.0006641996394344167,0.0014662088246018771
CPTAG,24.72,1700,5247.7767584097855,325,20,1,0,0,0,0.06153846153846154,0.003076923076923077,0.0,0.0,0.0,0.06508569803614055,0.06508569803614055,0.0617462117307494,0.03772674035422072,0.04949435769416907,0.027901368040251128,-0.011468880464513633,0.0016207455429497223,-0.011200000000000045
CFFN,12.74,253052,556014.2603174603,1260,303,42,10,2,0,0.24047619047619048,0.03333333333333333,0.007936507936507936,0.0015873015873015873,0.0,0.3794746302271694,-0.02036171259842514,-0.11409041284499356,-0.02806704353862942,0.04031421735544617,-0.02559160509690545,-0.040662650602409575,-0.006240249609984405,-0.047832585949177914
CHAD,35.8,33312,75626.2255729795,829,125,26,12,7,5,0.15078407720144751,0.031363088057901084,0.014475271411338963,0.008443908323281062,0.006031363088057901,-0.08372172782440228,-0.13583554805647496,0.05911206174800806,0.1783292739121847,0.1420332019038139,-0.0021045002857104493,-0.0059724948702072084,-0.01497350333753401,-0.04485448704950759
CRY,35.2,178575,139962.91190476192,1260,744,357,159,69,35,0.5904761904761905,0.2833333333333333,0.1261904761904762,0.05476190476190476,0.027777777777777776,4.161063296335939,0.9730941704035876,0.5644444444444445,0.8429319371727749,0.7777777777777779,0.27536231884057977,0.041420118343195436,-0.004243281471004203,0.09147286821705435
CA,44.15,3800980,2841757.4547619047,1260,374,72,16,6,3,0.2968253968253968,0.05714285714285714,0.012698412698412698,0.004761904761904762,0.002380952380952381,0.747559749523033,0.4070188409861561,0.37577942656640984,0.3418759516985445,0.3360932814027314,0.25025840561610974,0.0068415051311287835,0.0018152938506920421,0.017858048571309994
CATH,36.2,11193,15164.58154859967,594,19,3,2,1,1,0.03198653198653199,0.005050505050505051,0.003367003367003367,0.0016835016835016834,0.0016835016835016834,0.45895382532050644,0.4125175589199314,0.18405903286581543,0.09266525807425294,0.12842892768079817,0.07963018192663292,0.006114508060033518,0.0,0.02375565610859738
CEO,197.54,204326,159754.50634920635,1260,350,90,37,12,4,0.2777777777777778,0.07142857142857142,0.029365079365079365,0.009523809523809525,0.0031746031746031746,0.381930112980517,1.0062928980440826,0.5961590050388009,0.36929518105695097,0.37292391649586776,0.16172665255234064,0.13106212424849692,0.050130242942958786,0.2779143485573811
C+A,0.0015,196280,609270.387250996,1242,733,648,566,502,422,0.5901771336553945,0.5217391304347826,0.4557165861513688,0.40418679549114334,0.3397745571658615,-0.9979946524064172,-0.97,-0.9874055415617128,-0.984984984984985,-0.9752066115702479,-0.8500000000000001,-0.7916666666666667,-0.25,-0.8500000000000001
CBTX,35.54,31468,95940.9375,224,112,39,13,6,3,0.5,0.17410714285714285,0.05803571428571429,0.026785714285714284,0.013392857142857142,0.2456888091299105,0.2456888091299105,0.2456888091299105,0.20663137988517644,0.22274708677238117,0.06238603413744645,-0.03576409048732704,-0.024933605495928518,-0.046612442861128416
CIM-B,25.7,21775,84137.07178217822,404,8,0,0,0,0,0.019801980198019802,0.0,0.0,0.0,0.0,0.17120032082685824,0.17120032082685824,0.06955432462014169,0.062150254998718735,0.05630474186295977,0.015108126789769933,-0.0022865883248120566,-0.0003889537145080343,0.0017774728701509413
CLFD,13.45,52076,68600.36666666667,1260,802,483,269,154,87,0.6365079365079365,0.38333333333333336,0.21349206349206348,0.12222222222222222,0.06904761904761905,0.001489203276247176,-0.2776584317937702,0.011278195488721696,0.11618257261410776,0.03861003861003861,0.22272727272727266,0.0,0.022813688212927674,0.046692607003891023
CACG,31.4,12495,15992.03125,352,17,2,1,1,0,0.048295454545454544,0.005681818181818182,0.002840909090909091,0.002840909090909091,0.0,0.26595547384632745,0.26595547384632745,0.2092084690804623,0.11661913330441026,0.12909025530384755,0.059379217273954045,-0.004340946637114006,0.00447856685860515,0.020142949967511287
CBAN,17.8,26564,4238.5404503753125,1091,473,249,137,85,55,0.43354720439963335,0.22823098075160403,0.12557286892758937,0.07791017415215398,0.05041246562786435,2.0938765578016096,0.8374762573292591,0.31868457509464154,0.2478005762315021,0.050197059448233515,0.06887647871254442,0.025877471039133286,-0.032855737936505224,0.03781010407253022
CBH,9.2,18745,61534.17350157729,317,36,4,2,0,0,0.11356466876971609,0.012618296529968454,0.006309148264984227,0.0,0.0,-0.009495919553842564,-0.009495919553842564,-0.010773961850282891,0.057969847859335934,0.028001877220819114,0.009513568081814344,-0.001551935578394498,0.0021786492374727207,-0.0026343462376549128
CPAH,2.0,7762,36760.85690789474,1186,657,552,455,373,308,0.5539629005059022,0.4654300168634064,0.3836424957841484,0.3145025295109612,0.2596964586846543,-0.8563115166319419,0.005025125628140708,-0.2831541218637993,-0.4065281899109792,-0.2907801418439716,-0.14163090128755368,-0.11504424778761053,-0.02439024390243894,-0.02439024390243894
CMRE-D,25.68,8728,21720.00701754386,854,219,88,42,24,11,0.25644028103044497,0.10304449648711944,0.04918032786885246,0.02810304449648712,0.01288056206088993,0.41251794524842833,0.3606956079416301,0.07057097118463172,0.044641331673622824,0.044798587406271184,0.014173949788911162,-0.024316109422492422,-0.007244639971547207,-0.008876881512929388
CETV,3.75,119818,377885.09285714285,1260,889,522,304,167,110,0.7055555555555556,0.4142857142857143,0.24126984126984127,0.13253968253968254,0.0873015873015873,-0.2857142857142857,0.5957446808510638,-0.07407407407407403,-0.19354838709677424,-0.08536585365853651,-0.09638554216867477,0.0,0.0,0.08695652173913038
CYH,3.46,1227411,2845159.0833333335,1260,822,532,317,193,121,0.6523809523809524,0.4222222222222222,0.2515873015873016,0.15317460317460319,0.09603174603174604,-0.9166265060240963,-0.6899641577060932,-0.5411140583554377,-0.2276785714285715,-0.1581508515815086,-0.0673854447439353,-0.030812324929971956,-0.00859598853868202,0.014662756598240416
CHFC,53.4,600295,222294.3626984127,1260,540,167,62,16,4,0.42857142857142855,0.13253968253968254,0.049206349206349205,0.012698412698412698,0.0031746031746031746,1.1880403517254376,0.25420122178928,0.05076121156309576,0.013411572249223295,-0.002350268468663675,-0.04141999088092428,-0.05822597285786098,-0.04335363668935868,-0.0728538911488799
CEV,11.23,8944,20517.423015873017,1260,105,16,3,1,1,0.08333333333333333,0.012698412698412698,0.002380952380952381,0.0007936507936507937,0.0007936507936507937,0.2313326462138988,-0.12138637875053782,-0.051656434464646045,-0.04322933528720149,0.010664626738064252,-0.007897945120766072,-0.01644800224211313,0.010801080108010891,-0.01559445647314574
CX,7.04,5663376,12195471.053174604,1260,644,330,144,77,30,0.5111111111111111,0.2619047619047619,0.11428571428571428,0.06111111111111111,0.023809523809523808,-0.26334404135318673,-0.09610322911985619,-0.21864594894561595,-0.09043927648578813,0.07975460122699395,0.07153729071537286,-0.014005602240896309,0.02028985507246372,0.04918032786885247
CHTR,325.88,1037035,1632041.415079365,1260,559,212,83,36,21,0.44365079365079363,0.16825396825396827,0.06587301587301587,0.02857142857142857,0.016666666666666666,1.4182249925794006,0.17829121018187077,-0.0971602715057487,-0.06616614608705627,0.06406321426239145,0.10449076427724109,0.06835393240009187,-0.003546966731898315,0.08757175276999069
CGO,13.95,18168,28760.73888888889,1260,372,79,24,9,5,0.29523809523809524,0.0626984126984127,0.01904761904761905,0.007142857142857143,0.003968253968253968,0.6508875739644971,0.46473608500719243,0.12915236676811495,-0.029247823636249833,-0.00021500752526339238,0.00650803041890932,-0.07285560473740887,-0.030576789437109193,-0.05730504122178678
CMDY,48.84,1,703.5060240963855,54,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.028446389496717718,-0.028446389496717718,-0.028446389496717718,-0.028446389496717718,-0.028446389496717718,-0.019277108433734817,0.012018234562785028,0.008051616205606283,0.004111842105263217
CVA,16.25,611032,1225577.6007936508,1260,465,152,54,24,12,0.36904761904761907,0.12063492063492064,0.04285714285714286,0.01904761904761905,0.009523809523809525,0.007933209693526299,0.23349020798542588,0.1457863267148015,0.011553497173875207,0.16730119962646367,9.231621380435467e-05,-0.04338611879672682,-0.026456421193894,-0.05435288640595909
